"","feature","cluster","col","feature_name","feature_map","enriched_Term","enriched_Overlap","enriched_Genes","enriched_P.value","enriched_Adjusted.P.value","enriched_GO"
"7458","PRY2","cluster_000059","#482374FF","PRY2","","Sensory Perception Of Smell ","5/230","OR8J3;OR2T1;OR2W5P;OR10P1;OR5D13",3.51425404416058e-05,0.000843420970598539,"GO:0007608"
"7459","MIR135B","cluster_000450","#51C46AFF","MIR135B","","Establishment Of Epithelial Cell Polarity ","2/19","FERMT1;SIPA1L3",0.000101790085166479,0.00885573740948364,"GO:0090162"
"7460","MIR148B","cluster_000476","#67CC5CFF","MIR148B","","Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors ","1/5","PMAIP1",0.00374469708393798,0.0613119205840978,"GO:1902043"
"7461","MIR328","cluster_000242","#2B758EFF","MIR328","","Negative Regulation Of Protein Sumoylation ","1/6","MAGEA2",0.00658261714792867,0.0782375583522815,"GO:0033234"
"7462","MIR339","cluster_000577","#D1E21BFF","MIR339","","Determination Of Liver Left/Right Asymmetry ","1/5","CCDC40",0.00299665302989365,0.0544045828361245,"GO:0071910"
"7463","MIR340","cluster_000109","#433C84FF","MIR340","","Negative Regulation Of Transcription By RNA Polymerase II ","5/763","TCF7L2;SUFU;ZNF566;ZNF345;IKZF5",0.0044228414135628,0.176440102626527,"GO:0000122"
"7464","MIR345","cluster_000368","#21A685FF","MIR345","","Regulation Of Prostaglandin Biosynthetic Process ","1/6","PLA2G3",0.00538846593898824,0.0976084019380383,"GO:0031392"
"7465","MIR346","cluster_000393","#2AB07FFF","MIR346","","Medium-Chain Fatty Acid Biosynthetic Process ","1/5","OLAH",0.00449229270839297,0.0719540224583122,"GO:0051792"
"7466","MIR372","cluster_000241","#2B758EFF","MIR372","","ERBB2 Signaling Pathway ","2/13","PTK6;EREG",8.94323646707884e-05,0.0179759052988285,"GO:0038128"
"7467","MIR373","cluster_000059","#482374FF","MIR373","","Sensory Perception Of Smell ","5/230","OR8J3;OR2T1;OR2W5P;OR10P1;OR5D13",3.51425404416058e-05,0.000843420970598539,"GO:0007608"
"7468","MIR374A","cluster_000478","#69CD5BFF","MIR374A","","Lymphocyte Migration ","2/41","CCL22;CCL17",0.000423294500506297,0.0159899136104635,"GO:0072676"
"7469","MYO1B","cluster_000538","#A7DB35FF","MYO1B","","Basement Membrane Organization ","2/10","COL4A1;NID1",2.04094503025842e-05,0.00259200018842819,"GO:0071711"
"7470","MSH2","cluster_000051","#481E70FF","MSH2","","Protein Lipidation ","3/62","PGAP2;PGAP3;ZDHHC5",0.000158506574488565,0.022921532069146,"GO:0006497"
"7471","MSH3","cluster_000158","#3A538BFF","MSH3","","Negative Regulation Of DNA Recombination ","2/41","MSH3;KMT5A",0.00119382316169137,0.106272875746259,"GO:0045910"
"7472","MSI1","cluster_000310","#21908CFF","MSI1","","Atrioventricular Valve Morphogenesis ","2/19","SMAD6;TGFBR2",0.000160803405426504,0.036356638045797,"GO:0003181"
"7473","IGFL4","cluster_000278","#25838EFF","IGFL4","","Regulation Of Embryonic Development ","2/62","RUVBL2;TLE6",0.00191163326183499,0.0912918153429142,"GO:0045995"
"7474","ASS1","cluster_000379","#25AB82FF","ASS1","","Alpha-Amino Acid Metabolic Process ","3/29","IYD;DPEP1;ASS1",2.20391730018541e-06,0.000343811098828925,"GO:1901605"
"7475","TARP","cluster_000336","#1F9A8AFF","TARP","","Positive Regulation Of Interleukin-10 Production ","2/30","IRF4;TLR9",0.000366077977298442,0.0416375273478129,"GO:0032733"
"7476","CBWD3","cluster_000005","#450357FF","CBWD3","","tRNA Methylation ","2/36","WDR6;TRMT44",0.0082578203549346,0.308357648710365,"GO:0030488"
"7477","C9orf129","cluster_000555","#B9DE28FF","C9orf129","","Mitochondrion Distribution ","1/11","ATCAY",0.00712850018242009,0.104481527505879,"GO:0048311"
"7478","MSN","cluster_000425","#3DBC74FF","MSN","","Establishment Of Epithelial Cell Apical/Basal Polarity ","2/10","RAP2A;MSN",3.0477759493074e-05,0.00446973078778916,"GO:0045198"
"7479","MSRA","cluster_000023","#470E61FF","MSRA","","Basic Amino Acid Transport ","2/5","SLC7A7;SLC38A3",3.6913092111424e-05,0.00626596056590397,"GO:0015802"
"7480","MST1","cluster_000144","#3D4D8AFF","MST1","","BMP Signaling Pathway ","2/61","CHRD;GDF7",0.00283692164222266,0.112526489074842,"GO:0030509"
"7481","MST1R","cluster_000006","#450457FF","MST1R","","Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules ","3/19","CLDN6;CLDN15;CLDN16",4.70028348740582e-05,0.0288127377777977,"GO:0016338"
"7482","MSX2","cluster_000161","#3A548CFF","MSX2","","Cellular Response To Zinc Ion ","2/15","GLRA1;MT1A",0.000155939872973347,0.0271335378973623,"GO:0071294"
"7483","KPRP","cluster_000008","#450559FF","KPRP","","Sensory Perception Of Smell ","7/230","OR10Z1;OR10H5;OR8U8;OR10G3;OR52A1;OR2T12;OR52A5",1.17477530111164e-05,0.00301917252385692,"GO:0007608"
"7484","MT1A","cluster_000161","#3A548CFF","MT1A","","Cellular Response To Zinc Ion ","2/15","GLRA1;MT1A",0.000155939872973347,0.0271335378973623,"GO:0071294"
"7485","MT1B","cluster_000546","#B0DD2FFF","MT1B","","Regulation Of Serine-Type Endopeptidase Activity ","1/5","SEMG2",0.00324605087508978,0.0414857599930878,"GO:1900003"
"7486","DEFA8P","cluster_000069","#482878FF","DEFA8P","","Negative Regulation Of Blood Pressure ","2/14","NOS3;FFAR3",0.00022299126039333,0.0316647589758529,"GO:0045776"
"7487","MTAP","cluster_000006","#450457FF","MTAP","","Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules ","3/19","CLDN6;CLDN15;CLDN16",4.70028348740582e-05,0.0288127377777977,"GO:0016338"
"7488","MTCP1","cluster_000010","#46065AFF","MTCP1","","Telencephalon Cell Migration ","1/5","HTR6",0.014170289742456,0.204434533169871,"GO:0022029"
"7489","MTF1","cluster_000152","#3C508BFF","MTF1","","miRNA Processing ","3/32","TUT4;SNIP1;PUM1",9.43380782186472e-06,0.00260373095883466,"GO:0035196"
"7490","MTHFR","cluster_000592","#E2E418FF","MTHFR","","Monocarboxylic Acid Transport ","2/73","SLC51A;SLC16A13",0.000846975672272765,0.0281552781624845,"GO:0015718"
"7491","MTIF2","cluster_000036","#481768FF","MTIF2","","Mitochondrial Respiratory Chain Complex Assembly ","4/90","NDUFB11;UQCC1;TIMM21;COA5",2.02278596811439e-05,0.00384329333941735,"GO:0033108"
"7492","MTM1","cluster_000016","#460A5DFF","MTM1","","Phosphatidylinositol Metabolic Process ","4/63","MTMR14;INPPL1;PI4KA;MTM1",1.10390406162587e-05,0.00362080532213284,"GO:0046488"
"7493","MTNR1A","cluster_000023","#470E61FF","MTNR1A","","Basic Amino Acid Transport ","2/5","SLC7A7;SLC38A3",3.6913092111424e-05,0.00626596056590397,"GO:0015802"
"7494","MTTP","cluster_000501","#80D34EFF","MTTP","","Purine Ribonucleoside Catabolic Process ","1/5","SORD",0.00374469708393798,0.0524125673237962,"GO:0046130"
"7495","MTR","cluster_000283","#25858EFF","MTR","","Cilium Organization ","4/228","STK36;TCTN2;RABL2B;PKD2",8.45327759108722e-05,0.0186817434763027,"GO:0044782"
"7496","MTRR","cluster_000228","#2D718EFF","MTRR","","Negative Regulation Of Lyase Activity ","2/13","MTRR;PHPT1",9.79138979337644e-05,0.0199744351784879,"GO:0051350"
"7497","MTX1","cluster_000077","#472C7AFF","MTX1","","Regulation Of Supramolecular Fiber Organization ","2/24","HAX1;PRUNE1",0.000628216029972281,0.0867763384063059,"GO:1902903"
"7498","MUC1","cluster_000426","#3EBC74FF","MUC1","","Axonemal Dynein Complex Assembly ","2/37","DNAAF3;DNAAF4",0.000445033561625416,0.0578589231935483,"GO:0070286"
"7499","MUC6","cluster_000546","#B0DD2FFF","MUC6","","Regulation Of Serine-Type Endopeptidase Activity ","1/5","SEMG2",0.00324605087508978,0.0414857599930878,"GO:1900003"
"7500","MUC7","cluster_000492","#76D153FF","MUC7","","Cellular Response To Interleukin-1 ","2/81","CCL25;SPAM1",0.00164382289453363,0.048630098046123,"GO:0071347"
"7501","TRIM37","cluster_000032","#481467FF","TRIM37","","DNA-templated Transcription Initiation ","3/59","TBP;ELOA;TFB1M",0.000176417288003101,0.0661564830011627,"GO:0006352"
"7502","MUTYH","cluster_000168","#38588CFF","MUTYH","","Base-Excision Repair ","2/36","PRMT6;MUTYH",0.000920720991927805,0.0888489675894258,"GO:0006284"
"7503","MX2","cluster_000244","#2A768EFF","MX2","","Defense Response To Virus ","11/189","RSAD2;OAS1;MX2;IFI6;EIF2AK2;ISG15;IFIT1;USP18;SHFL;IFIT2;OASL",2.57723262939245e-17,8.01519347741052e-15,"GO:0051607"
"7504","MXI1","cluster_000409","#33B67AFF","MXI1","","Negative Regulation Of DNA-templated Transcription ","5/1025","IGBP1;IRX3;MXI1;PTPRK;ZNF24",0.00129181369219574,0.0894688928607597,"GO:0045892"
"7505","MYBL1","cluster_000317","#20928CFF","MYBL1","","Gliogenesis ","2/24","VCAN;CDK6",0.000258766107087523,0.0325264876421225,"GO:0042063"
"7506","MYBL2","cluster_000096","#453581FF","MYBL2","","G2/M Transition Of Mitotic Cell Cycle ","5/38","CCNB1;PLK1;FOXM1;CDC25C;AURKA",2.59244950303592e-09,5.01933242298736e-07,"GO:0000086"
"7507","MYBPC2","cluster_000006","#450457FF","MYBPC2","","Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules ","3/19","CLDN6;CLDN15;CLDN16",4.70028348740582e-05,0.0288127377777977,"GO:0016338"
"7508","MYBPC3","cluster_000302","#228D8DFF","MYBPC3","","Regulation Of Interleukin-1 Beta Production ","2/84","NLRP7;LILRP2",0.00315299016661952,0.0961759790010726,"GO:0032651"
"7509","MYBPH","cluster_000025","#471063FF","MYBPH","","Ceramide Biosynthetic Process ","2/42","ST8SIA3;TLCD3B",0.00303678771205543,0.15084560248187,"GO:0046513"
"7510","MYD88","cluster_000275","#26828EFF","MYD88","","Response To Cytokine ","5/125","IFITM1;TMEM102;MYD88;CXCL16;RELB",1.65245005712231e-07,3.40404711767196e-05,"GO:0034097"
"7511","GADD45B","cluster_000055","#482072FF","GADD45B","","Positive Regulation Of GTPase Activity ","4/234","DOCK10;TIAM2;TBC1D2;DOCK8",0.000642893364423308,0.0848395028118574,"GO:0043547"
"7512","MYF5","cluster_000314","#20928CFF","MYF5","","Positive Regulation Of Skeletal Muscle Fiber Development ","1/5","MYF5",0.00499044069595166,0.0463231630643067,"GO:0048743"
"7513","MYF6","cluster_000009","#450659FF","MYF6","","Sensory Perception Of Chemical Stimulus ","7/110","OR5M11;OR5M9;OR5F1;OR8J1;OR8B2;OR6C2;OR8H3",2.995270168356e-08,2.87545936162176e-06,"GO:0007606"
"7514","MYH1","cluster_000099","#453881FF","MYH1","","Regulation Of ERK1 And ERK2 Cascade ","3/244","APELA;DUSP26;FGFR3",0.00518520950888431,0.115404555020217,"GO:0070372"
"7515","MYH3","cluster_000117","#424086FF","MYH3","","Embryonic Limb Morphogenesis ","2/34","TFAP2A;MYH3",0.0010313326933724,0.0833267043308923,"GO:0030326"
"7516","MYH6","cluster_000018","#460B5EFF","MYH6","","Adult Heart Development ","2/8","MYH6;MYH7",0.000113908840443886,0.0114856849479846,"GO:0007512"
"7517","MYH7","cluster_000018","#460B5EFF","MYH7","","Adult Heart Development ","2/8","MYH6;MYH7",0.000113908840443886,0.0114856849479846,"GO:0007512"
"7518","MYH8","cluster_000099","#453881FF","MYH8","","Regulation Of ERK1 And ERK2 Cascade ","3/244","APELA;DUSP26;FGFR3",0.00518520950888431,0.115404555020217,"GO:0070372"
"7519","MYH9","cluster_000417","#38B977FF","MYH9","","Platelet Aggregation ","2/35","MYH9;TLN1",0.00039798731156283,0.0556599369149679,"GO:0070527"
"7520","MYH10","cluster_000058","#482274FF","MYH10","","Heart Trabecula Morphogenesis ","2/18","TGFBR3;BMP5",0.000397305313731676,0.0672037717772112,"GO:0061384"
"7521","ZFHX3","cluster_000004","#440256FF","ZFHX3","","Histone H3-K4 Methylation ","3/26","KMT2D;SETD1B;SETD1A",0.00019888399924703,0.0705075597985639,"GO:0051568"
"7522","MYL2","cluster_000028","#471164FF","MYL2","","Negative Regulation Of Heterochromatin Formation ","1/5","APOBEC1",0.00971291554485079,0.185756294098965,"GO:0031452"
"7523","MYL4","cluster_000350","#1FA088FF","MYL4","","Regulation Of ERK1 And ERK2 Cascade ","3/244","SPRED1;PDGFA;ACKR3",0.00150411174722091,0.0743633965730536,"GO:0070372"
"7524","MYL6","cluster_000106","#443A83FF","MYL6","","Regulation Of Protein Localization To Chromatin ","2/9","VCPIP1;RNF4",7.26213629994151e-05,0.00795094749332219,"GO:1905634"
"7525","MYLK","cluster_000086","#46307EFF","MYLK","","Regulation Of Smooth Muscle Contraction ","2/20","CNN1;MYOCD",0.000406374459463562,0.0897958942341802,"GO:0006940"
"7526","MYO1A","cluster_000214","#2F6B8EFF","MYO1A","","Regulation Of cGMP-mediated Signaling ","1/5","RUNDC3A",0.00573728911332865,0.0696208097793004,"GO:0010752"
"7527","MYO1C","cluster_000387","#27AD81FF","MYO1C","","Vesicle Cytoskeletal Trafficking ","2/39","F8A1;MYO1C",0.000555802919963992,0.0783837309026106,"GO:0099518"
"7528","MYO5A","cluster_000055","#482072FF","MYO5A","","Positive Regulation Of GTPase Activity ","4/234","DOCK10;TIAM2;TBC1D2;DOCK8",0.000642893364423308,0.0848395028118574,"GO:0043547"
"7529","MYO6","cluster_000060","#482374FF","MYO6","","Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation ","3/49","RBPMS;ACVR2A;BMPR1A",7.15966422149825e-05,0.0186281827156547,"GO:0010862"
"7530","MYO7A","cluster_000513","#8CD646FF","MYO7A","","Visual Perception ","2/101","RGS9BP;MYO7A",0.00220863546795943,0.0426938341372859,"GO:0007601"
"7531","MYO7B","cluster_000607","#F1E51DFF","MYO7B","","Hexose Catabolic Process ","1/5","LRP5",0.00274720535833692,0.0470754527222807,"GO:0019320"
"7532","MYO9A","cluster_000083","#472F7DFF","MYO9A","","Positive Regulation Of Activin Receptor Signaling Pathway ","1/5","ACVR2B",0.007726694289036,0.106623175232731,"GO:0032927"
"7533","MYO9B","cluster_000081","#472E7CFF","MYO9B","","Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway ","2/5","LYN;TREM2",2.31825359191183e-05,0.00640168219263523,"GO:0034136"
"7534","MYO10","cluster_000055","#482072FF","MYO10","","Positive Regulation Of GTPase Activity ","4/234","DOCK10;TIAM2;TBC1D2;DOCK8",0.000642893364423308,0.0848395028118574,"GO:0043547"
"7535","MYOC","cluster_000211","#306A8EFF","MYOC","","Response To UV-C ","2/7","DCUN1D3;ST20",2.64720697795306e-05,0.00534735809546518,"GO:0010225"
"7536","MYOG","cluster_000266","#277F8EFF","MYOG","","Regulation Of Complement-Dependent Cytotoxicity ","2/9","IL4;IL13",3.76327542720922e-05,0.00899422827103003,"GO:1903659"
"7537","NAB2","cluster_000222","#2E6E8EFF","NAB2","","Fatty Acid Catabolic Process ","2/61","EHHADH;LPIN3",0.00222145312398315,0.101226687609619,"GO:0009062"
"7538","NACA","cluster_000599","#E9E51AFF","NACA","","Regulation Of Mitochondrial mRNA Stability ","1/6","FASTKD3",0.00359499844647963,0.0481209643523615,"GO:0044528"
"7539","NAGA","cluster_000417","#38B977FF","NAGA","","Platelet Aggregation ","2/35","MYH9;TLN1",0.00039798731156283,0.0556599369149679,"GO:0070527"
"7540","NAGLU","cluster_000345","#1F9E89FF","NAGLU","","Positive Regulation Of Focal Adhesion Disassembly ","1/5","DUSP3",0.00474139160939957,0.0607625505211859,"GO:0120183"
"7541","ATF3","cluster_000020","#470D60FF","ATF3","","Positive Regulation Of Transcription By RNA Polymerase II ","11/938","NR4A2;CSRNP1;NR4A1;EGR2;JUN;JUND;NR4A3;MAFF;NFATC1;ATF3;FOSL2",1.50499580774389e-06,0.000363297771253697,"GO:0045944"
"7542","HNRNPM","cluster_000179","#365C8DFF","HNRNPM","","Regulation Of mRNA Splicing, Via Spliceosome ","4/94","HNRNPL;PTBP1;DAZAP1;U2AF2",5.36596121497155e-06,0.000912213406545164,"GO:0048024"
"7543","NAP1L1","cluster_000013","#46085CFF","NAP1L1","","DNA Repair ","5/291","RRM1;TDG;RFWD3;TOPBP1;PMS1",0.000646627364548803,0.143207102692778,"GO:0006281"
"7544","NAP1L2","cluster_000196","#33638DFF","NAP1L2","","Mitochondrial Cytochrome C Oxidase Assembly ","2/22","SURF1;COX14",0.000314144742212557,0.0339328202824646,"GO:0033617"
"7545","NAP1L4","cluster_000084","#472F7DFF","NAP1L4","","Protein Stabilization ","4/208","BAG5;LAMP1;SEL1L;COA8",0.000286924459473779,0.0462662392243212,"GO:0050821"
"7546","NARS1","cluster_000193","#33628DFF","NARS1","","Malate Metabolic Process ","2/7","MDH1;ME2",2.88738312533813e-05,0.00537053261312892,"GO:0006108"
"7547","NASP","cluster_000460","#59C765FF","NASP","","Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process By Cytochrome C ","1/5","BAX",0.00399394544865564,0.0625548118943462,"GO:0008635"
"7548","CEACAM6","cluster_000223","#2E6F8EFF","CEACAM6","","Hexose Catabolic Process ","1/5","TKTL1",0.00573728911332865,0.0856742629545971,"GO:0019320"
"7549","NBL1","cluster_000352","#1FA188FF","NBL1","","Positive Regulation Of Extrinsic Apoptotic Signaling Pathway ","2/31","RET;THBS1",0.000391103361020663,0.0655721766620527,"GO:2001238"
"7550","NBN","cluster_000482","#6DCD59FF","NBN","","Negative Regulation Of Telomere Capping ","1/6","NBN",0.00449206839321453,0.0507063900893837,"GO:1904354"
"7551","NCAM2","cluster_000298","#228C8DFF","NCAM2","","Phosphatidylcholine Metabolic Process ","2/55","CHAT;PON1",0.00136665849561433,0.0651466283456873,"GO:0046470"
"7552","NCBP1","cluster_000436","#45BF70FF","NCBP1","","RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile ","4/180","ZRSR2;RBM4;NCBP1;TRA2A",1.37798906217642e-05,0.00123267446750114,"GO:0000377"
"7553","NCF2","cluster_000022","#470E61FF","NCF2","","Negative Regulation Of Mast Cell Activation ","2/5","MILR1;CD300LF",3.88520160544551e-05,0.0165898108552523,"GO:0033004"
"7554","NCL","cluster_000496","#7BD151FF","NCL","","Positive Regulation Of Cilium Assembly ","2/22","ENTR1;KCTD17",0.000120229631930328,0.0181546744214796,"GO:0045724"
"7555","NDN","cluster_000369","#22A785FF","NDN","","Regulation Of Striated Muscle Tissue Development ","1/6","MRTFB",0.00538846593898824,0.0739344122611237,"GO:0016202"
"7556","NDUFA1","cluster_000195","#33638DFF","NDUFA1","","Aerobic Electron Transport Chain ","9/68","COX8A;NDUFB7;NDUFS8;NDUFA1;NDUFS3;NDUFAF1;NDUFV2;NDUFV1;COX6B1",4.39304993865469e-17,3.44481037338762e-15,"GO:0019646"
"7557","NDUFA4","cluster_000423","#3BBB75FF","NDUFA4","","Purine Ribonucleoside Catabolic Process ","1/5","ADAL",0.00424314398899693,0.0610281541808785,"GO:0046130"
"7558","NDUFA8","cluster_000288","#24878EFF","NDUFA8","","Mitochondrial Respiratory Chain Complex Assembly ","4/90","NDUFA8;NDUFB6;DMAC1;PET117",2.16395267708334e-06,0.000320264996208334,"GO:0033108"
"7559","NDUFA9","cluster_000391","#29AF7FFF","NDUFA9","","Proton Motive Force-Driven ATP Synthesis ","4/60","NDUFA9;ATP5PF;NDUFB10;ATP5MC3",2.16948130001109e-07,1.80066947900921e-05,"GO:0015986"
"7560","NDUFA10","cluster_000072","#482979FF","NDUFA10","","Aerobic Electron Transport Chain ","4/68","NDUFA10;NDUFC2;COX7A2;SDHD",4.08968649575637e-06,0.000369830833953949,"GO:0019646"
"7561","NDUFB1","cluster_000566","#C5E021FF","NDUFB1","","Negative Regulation Of Protein Secretion ","3/39","RAB11FIP1;CYP51A1;HMGCR",1.9341431069556e-06,0.00019341431069556,"GO:0050709"
"7562","NDUFB2","cluster_000390","#29AF7FFF","NDUFB2","","NADH Dehydrogenase Complex Assembly ","2/53","NDUFAF8;NDUFB2",0.00102592087344025,0.0495045805552062,"GO:0010257"
"7563","ATIC","cluster_000257","#287C8EFF","ATIC","","Maturation Of LSU-rRNA ","2/20","NOP2;URB1",0.000216835630439027,0.0258034400222442,"GO:0000470"
"7564","NDUFB4","cluster_000255","#297B8EFF","NDUFB4","","Zinc Ion Transport ","2/23","SLC30A6;SLC39A6",0.000288157763042451,0.0570552370824054,"GO:0006829"
"7565","NDUFB6","cluster_000288","#24878EFF","NDUFB6","","Mitochondrial Respiratory Chain Complex Assembly ","4/90","NDUFA8;NDUFB6;DMAC1;PET117",2.16395267708334e-06,0.000320264996208334,"GO:0033108"
"7566","NDUFB7","cluster_000195","#33638DFF","NDUFB7","","Aerobic Electron Transport Chain ","9/68","COX8A;NDUFB7;NDUFS8;NDUFA1;NDUFS3;NDUFAF1;NDUFV2;NDUFV1;COX6B1",4.39304993865469e-17,3.44481037338762e-15,"GO:0019646"
"7567","NDUFB8","cluster_000201","#32668EFF","NDUFB8","","Cholesterol Metabolic Process ","2/67","GBA2;FDFT1",0.002909426830842,0.103247068436669,"GO:0008203"
"7568","NDUFB10","cluster_000391","#29AF7FFF","NDUFB10","","Proton Motive Force-Driven ATP Synthesis ","4/60","NDUFA9;ATP5PF;NDUFB10;ATP5MC3",2.16948130001109e-07,1.80066947900921e-05,"GO:0015986"
"7569","NDUFC1","cluster_000200","#32658EFF","NDUFC1","","Aerobic Respiration ","2/59","NDUFC1;SIRT3",0.00226468950035791,0.0627046342885562,"GO:0009060"
"7570","NDUFC2","cluster_000072","#482979FF","NDUFC2","","Aerobic Electron Transport Chain ","4/68","NDUFA10;NDUFC2;COX7A2;SDHD",4.08968649575637e-06,0.000369830833953949,"GO:0019646"
"7571","NDUFS3","cluster_000195","#33638DFF","NDUFS3","","Aerobic Electron Transport Chain ","9/68","COX8A;NDUFB7;NDUFS8;NDUFA1;NDUFS3;NDUFAF1;NDUFV2;NDUFV1;COX6B1",4.39304993865469e-17,3.44481037338762e-15,"GO:0019646"
"7572","NDUFV1","cluster_000195","#33638DFF","NDUFV1","","Aerobic Electron Transport Chain ","9/68","COX8A;NDUFB7;NDUFS8;NDUFA1;NDUFS3;NDUFAF1;NDUFV2;NDUFV1;COX6B1",4.39304993865469e-17,3.44481037338762e-15,"GO:0019646"
